clientsid,cli_no,date,cli_name,address,phone,rep_no,branch_no,birth_date,last_trade,addr,city,state,zip,lname,fname,middle,soc_sec,employer,empaddr,nocontact,customerid,lastmodify,addr2,longname,acct_type,inact_date,nac_date,jtsoc_sec,jtname,jtdob,closed,rap,cru_date,m_addr,m_addr2,m_city,m_state,m_zip,open_date,email
NULL,999906811,1/2/2003 0:00,"CUPS, CYNTHIA M",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,12/25/1965 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,GREENLAND,NH,03840-2417,CUPS,CYNTHIA M,NULL,999-90-6811,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999906898,1/7/2003 0:00,"COFFEE, GARY D",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-3408,COFFEE,GARY D,NULL,999-90-6898,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999907052,12/6/2002 0:00,"ERASER, ELAINE G",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,PORTSMOUTH,NH,03801-,ERASER,ELAINE G,NULL,999-90-7052,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999921474,3/29/2003 0:00,"BOZ, DAVID L",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,9/16/1956 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-,BOZ,DAVID L,NULL,999-92-1474,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99991474J,3/10/2003 0:00,"ZINGER, DAVID L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,9/16/1956 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,ZINGER,DAVID L,NULL,999-91-474J,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999921476,3/23/2003 0:00,"LASTLY, ROBERT G",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,8/25/1950 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,E ROCHESTER,NH,03868-,LASTLY,ROBERT G,NULL,999-92-1476,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999921986,12/26/2002 0:00,"WINTERS, JOHN P",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,CANDIA,NH,03034-,WINTERS,JOHN P,NULL,999-92-1986,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999921989,12/19/2002 0:00,"HALEY, VIRGINIA B",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,HALEY,VIRGINIA B,NULL,999-92-1989,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999922554,4/4/2003 0:00,"JULES, JOY E",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,3/17/1951 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,BRENTWOOD,NH,03833-,JULES,JOY E,NULL,999-92-2554,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924687,3/6/2003 0:00,"SAMS, JAN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,SAMS,JAN,NULL,999-92-4687,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999924752,1/18/2003 0:00,"DINGY, ELAINE T",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,5/25/1951 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,ROCHESTER,NH,03867-8123,DINGY,ELAINE T,NULL,999-92-4752,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999925533,1/5/2003 0:00,"DASTERD, SHARON",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,SOUTH BERWICK,ME,03908-,DASTERD,SHARON,NULL,999-92-5533,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995975R,8/13/2001 0:00,"BASLEY, NANCY L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,2/14/1954 0:00,8/14/1998 0:00,999 HARRIS TIME PKWY OLYMPIA W,NEW MILFORD,CT,06776-,BASLEY,NANCY L,NULL,999-95-975R,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999927608,4/3/2003 0:00,"LUNG, KAREN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,LUNG,KAREN,NULL,999-92-7608,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929623,2/28/2003 0:00,"HEART, BEVERLY A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,6/28/1952 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,SANFORD,ME,04073-,HEART,BEVERLY A,NULL,999-92-9623,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929916,11/17/2002 0:00,"FOOT, MARGARET",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,FARMINGTON,NH,03835-,FOOT,MARGARET,NULL,999-92-9916,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999943415,4/3/2003 0:00,"HANDS, LEONA",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,NULL,NH,NULL,HANDS,LEONA,NULL,999-94-3415,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945031,12/15/2002 0:00,"WILLIS, JUDITH A",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,1/29/1955 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,STRATHAM,NH,03885-,WILLIS,JUDITH A,NULL,999-94-5031,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945081,1/7/2003 0:00,"FRANKS, WILLETTA J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,12/11/1952 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,NEWINGTON,NH,03801-2714,FRANKS,WILLETTA J,NULL,999-94-5081,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945293,11/17/2002 0:00,"PARKS, KELLY RHEA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,PARKS,KELLY RHEA,NULL,999-94-5293,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945917,12/31/2002 0:00,"TIM, CHERYLE S",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,CAOE NEDDICK,ME,03902-0377,TIM,CHERYLE S,NULL,999-94-5917,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946062,12/7/2002 0:00,"JOHNS, CHERYL A",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-,JOHNS,CHERYL A,NULL,999-94-6062,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946461,12/13/2002 0:00,"LONGLY, LAUREN B",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-,LONGLY,LAUREN B,NULL,999-94-6461,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946508,3/27/2003 0:00,"DEARBORN, DENISE J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,8/28/1953 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-4643,DEARBORN,DENISE J,NULL,999-94-6508,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999946714,12/30/2002 0:00,"DEADERS, PAMELA L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,KITTERY,ME,03904-5420,DEADERS,PAMELA L,NULL,999-94-6714,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999960010,12/12/2002 0:00,"POLLIS, SUZANNE M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,ROCHESTER,NH,03839-,POLLIS,SUZANNE M,NULL,999-96-0010,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999960829,11/11/2002 0:00,"JACKS, CHERYL",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,DOVER,NH,03820-4247,JACKS,CHERYL,NULL,999-96-0829,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999961180,12/28/2002 0:00,"QUERTY, PATRICIA M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-5957,QUERTY,PATRICIA M,NULL,999-96-1180,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999962485,4/19/2003 0:00,"WITRES, JENNIFER L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,2/8/1965 0:00,NULL,999 HARRIS TIME PKWY OLYMPIA W,MILTON,NH,03851-,WITRES,JENNIFER L,NULL,999-96-2485,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999980052,3/20/2003 0:00,"KOLS, LISA M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NULL,NH,NULL,KOLS,LISA M,NULL,999-98-0052,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999980070,3/31/2003 0:00,"WALLACE, TAMMIE L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,11/20/1955 0:00,3/7/2000 0:00,999 HARRIS TIME PKWY OLYMPIA W,S BERWICK,ME,03908-,WALLACE,TAMMIE L,NULL,999-98-0070,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999980641,12/13/2002 0:00,"HACKMAN, ADELE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,STRATHAM,NH,03885-,HACKMAN,ADELE,NULL,999-98-0641,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999983085,10/28/2002 0:00,"JUJU, LESLEY",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,EXETER,NH,03833-,JUJU,LESLEY,NULL,999-98-3085,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999989331,1/7/2003 0:00,"LEE, MARY E",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,SOMERSWORTH,NH,03878-2107,LEE,MARY E,NULL,999-98-9331,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995750J,3/29/2001 0:00,"POLINE, BRIAN J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,3/30/1998 0:00,999 HARRIS TIME PKWY OLYMPIA W,FAIRPORT,NY,14450-0000,POLINE,BRIAN J,NULL,999-95-750J,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99995750R,3/29/2001 0:00,"AUILE, BRIAN J",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,3/30/1998 0:00,123 SKYWOOD DRIVE NORTH PARK O,FAIRPORT,NY,14450-0000,AUILE,BRIAN J,NULL,999-95-750R,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999909139,1/7/2003 0:00,"KEWEUI, CATHERINE L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,SOMERSWORTH,NH,03878-1327,KEWEUI,CATHERINE L,NULL,999-90-9139,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999920296,1/2/2003 0:00,"RESTE, SUSAN",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,MIDDLETON,NH,03887-,RESTE,SUSAN,NULL,999-92-0296,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999925217,12/31/2002 0:00,"RAINDEER, JAMES A",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,KENSINGTON,NH,03827-5729,RAINDEER,JAMES A,NULL,999-92-5217,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999927564,11/16/2002 0:00,"WOOD, BERNADETTE REGI",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,GONIC,NH,03839-,WOOD,BERNADETTE REGI,NULL,999-92-7564,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999928244,12/6/2002 0:00,"DESK, DONNA L",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,CONWAY,NH,03818-,DESK,DONNA L,NULL,999-92-8244,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929431,11/4/2002 0:00,"CHAIR, LISA S",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,7/22/1962 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,GREENLAND,NH,03840-,CHAIR,LISA S,NULL,999-92-9431,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999929442,12/19/2002 0:00,"PENS, KATHLEEN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,PORTSMOUTH,NH,03801-,PENS,KATHLEEN,NULL,999-92-9442,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999940180,4/4/2003 0:00,"PENN, SCOTT D",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,9/2/1960 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,DOVER,NH,03820-5511,PENN,SCOTT D,NULL,999-94-0180,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999940319,12/31/2002 0:00,"GLASS, PATTI J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,WEARE,NH,03281-4415,GLASS,PATTI J,NULL,999-94-0319,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999944408,11/11/2002 0:00,"BROWN, ANGELA",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,GREENLAND,NH,03840-2304,BROWN,ANGELA,NULL,999-94-4408,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945549,1/7/2003 0:00,"BLACK, WARREN",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,HAMPTON,NH,03843-0903,BLACK,WARREN,NULL,999-94-5549,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945734,12/19/2002 0:00,"DUTCHESS, PAIGE",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NEW MARKET,NH,03857-,DUTCHESS,PAIGE,NULL,999-94-5734,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999945904,12/7/2002 0:00,"SINGER, MARK J",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,HOOKSETT,NH,03106-,SINGER,MARK J,NULL,999-94-5904,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,99991826S,11/28/2002 0:00,"SCREAMER, SANDRA L",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,10/23/1965 0:00,NULL,123 SKYWOOD DRIVE NORTH PARK O,SOMERSET,NJ,08873-,SCREAMER,SANDRA L,NULL,999-91-826S,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999963909,11/11/2002 0:00,"MEDALS, BARBARA JANE",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,MILTON,NH,03851-,MEDALS,BARBARA JANE,NULL,999-96-3909,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999963910,11/10/2002 0:00,"WALLACE, CHRISTINE M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,PORTSMOUTH,NH,03801-3910,WALLACE,CHRISTINE M,NULL,999-96-3910,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999964894,10/21/2002 0:00,"WINDOWS, MELODY C",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,STRATHAM,NH,03885-,WINDOWS,MELODY C,NULL,999-96-4894,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999965048,12/8/2002 0:00,"CUPS, DEBRA K",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,EXETER,NH,03833-,CUPS,DEBRA K,NULL,999-96-5048,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999965258,10/21/2002 0:00,"COFFEE, LEONARD S",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,7/6/1959 0:00,10/18/1999 0:00,999 HARRIS TIME PKWY OLYMPIA W,SOMERSWORTH,NH,03878-0000,COFFEE,LEONARD S,NULL,999-96-5258,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999968708,11/11/2002 0:00,"ERASER, CRAIG",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,EKIOT,ME,03903-,ERASER,CRAIG,NULL,999-96-8708,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999969489,12/7/2002 0:00,"BOZ, MISTY",999 HARRIS TIME PKWY OLYMPIA WA 01234,(800)123-1234,2,0,NULL,NULL,999 HARRIS TIME PKWY OLYMPIA W,WEST LEBANON,ME,04027-,BOZ,MISTY,NULL,999-96-9489,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
NULL,999981010,12/31/2002 0:00,"ZINGER, LISA M",123 SKYWOOD DRIVE NORTH PARK OH 12345,(800)123-1234,2,0,NULL,NULL,123 SKYWOOD DRIVE NORTH PARK O,NORTH HAMPTON,NH,03862-2000,ZINGER,LISA M,NULL,999-98-1010,NULL,NULL,0,1,7/31/2018 9:27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
